@RELATION te_cnn_aae_embeddings

@ATTRIBUTE z0 NUMERIC
@ATTRIBUTE z1 NUMERIC
@ATTRIBUTE z2 NUMERIC
@ATTRIBUTE z3 NUMERIC
@ATTRIBUTE z4 NUMERIC
@ATTRIBUTE z5 NUMERIC
@ATTRIBUTE z6 NUMERIC
@ATTRIBUTE z7 NUMERIC
@ATTRIBUTE z8 NUMERIC
@ATTRIBUTE z9 NUMERIC
@ATTRIBUTE z10 NUMERIC
@ATTRIBUTE z11 NUMERIC
@ATTRIBUTE z12 NUMERIC
@ATTRIBUTE z13 NUMERIC
@ATTRIBUTE z14 NUMERIC
@ATTRIBUTE z15 NUMERIC
@ATTRIBUTE z16 NUMERIC
@ATTRIBUTE z17 NUMERIC
@ATTRIBUTE z18 NUMERIC
@ATTRIBUTE z19 NUMERIC
@ATTRIBUTE z20 NUMERIC
@ATTRIBUTE z21 NUMERIC
@ATTRIBUTE z22 NUMERIC
@ATTRIBUTE z23 NUMERIC
@ATTRIBUTE z24 NUMERIC
@ATTRIBUTE z25 NUMERIC
@ATTRIBUTE z26 NUMERIC
@ATTRIBUTE z27 NUMERIC
@ATTRIBUTE z28 NUMERIC
@ATTRIBUTE z29 NUMERIC
@ATTRIBUTE z30 NUMERIC
@ATTRIBUTE z31 NUMERIC
@ATTRIBUTE z32 NUMERIC
@ATTRIBUTE z33 NUMERIC
@ATTRIBUTE z34 NUMERIC
@ATTRIBUTE z35 NUMERIC
@ATTRIBUTE z36 NUMERIC
@ATTRIBUTE z37 NUMERIC
@ATTRIBUTE z38 NUMERIC
@ATTRIBUTE z39 NUMERIC
@ATTRIBUTE z40 NUMERIC
@ATTRIBUTE z41 NUMERIC
@ATTRIBUTE z42 NUMERIC
@ATTRIBUTE z43 NUMERIC
@ATTRIBUTE z44 NUMERIC
@ATTRIBUTE z45 NUMERIC
@ATTRIBUTE z46 NUMERIC
@ATTRIBUTE z47 NUMERIC
@ATTRIBUTE z48 NUMERIC
@ATTRIBUTE z49 NUMERIC
@ATTRIBUTE z50 NUMERIC
@ATTRIBUTE z51 NUMERIC
@ATTRIBUTE z52 NUMERIC
@ATTRIBUTE z53 NUMERIC
@ATTRIBUTE z54 NUMERIC
@ATTRIBUTE z55 NUMERIC
@ATTRIBUTE z56 NUMERIC
@ATTRIBUTE z57 NUMERIC
@ATTRIBUTE z58 NUMERIC
@ATTRIBUTE z59 NUMERIC
@ATTRIBUTE z60 NUMERIC
@ATTRIBUTE z61 NUMERIC
@ATTRIBUTE z62 NUMERIC
@ATTRIBUTE z63 NUMERIC

@DATA
-0.031815,-0.692704,-0.047129,-0.107912,-0.361704,-0.087213,0.178347,0.259429,-0.346956,-0.040600,0.701351,0.218020,-0.060447,1.079308,-0.506127,0.109834,-0.900871,-0.214153,-0.044111,0.169740,-1.171512,0.946831,0.031593,0.006011,-0.245484,0.622589,0.851172,0.996558,-0.035182,-1.013990,-0.838233,-0.066122,1.084044,-0.162428,-0.283756,-0.145883,0.159038,-0.122734,0.330706,0.082163,0.089188,0.277017,0.528738,0.335945,-0.223688,-1.261879,1.130025,-0.256907,-0.432230,0.835983,0.961647,-0.328005,0.136740,1.123850,0.151160,-0.020893,1.408984,-0.086051,-0.188672,0.374949,-0.714451,-0.258880,-0.173039,0.357158
0.508031,-0.490466,-0.174554,-0.446327,-0.010217,-0.282143,0.312161,0.526681,-0.335265,-0.181205,0.792487,0.232303,0.157004,1.144416,-0.264665,-0.061802,-0.930726,-0.204092,0.177923,0.239914,-1.146238,0.975204,0.031526,0.130836,-0.212248,0.511316,1.021051,1.292435,-0.504335,-0.912391,-1.124896,0.368292,1.407406,-0.360140,-0.240503,-0.258669,0.535686,-0.181616,0.277744,0.313400,0.401470,0.277807,0.474279,0.198037,-0.112666,-1.408910,1.284987,-0.397215,-0.577856,0.997411,1.070501,-0.640567,-0.204459,1.256210,0.598286,0.189284,1.336068,-0.353591,-0.315185,0.210975,-0.561233,-0.272951,-0.322732,0.364479
-0.011074,-0.309292,-0.446424,-0.246081,-0.418092,-0.333763,0.453891,0.389822,-0.783878,-0.504856,1.066582,0.709256,0.405571,1.131921,-0.419847,-0.494244,-0.880604,-0.278145,0.403864,-0.158640,-1.144581,0.945167,0.384091,0.348709,-0.166712,1.058082,0.750535,1.048464,-0.225645,-1.176298,-0.597007,-0.067545,0.857648,0.069799,-0.503865,-0.525223,0.258100,-0.062266,0.164099,0.191457,0.144538,0.749164,0.544894,0.471066,-0.176399,-1.246940,1.139115,-0.590818,-0.125287,1.002287,1.364058,-0.391231,0.421493,1.376940,0.566198,0.345217,1.827575,-0.438134,-0.557318,0.239096,-0.850301,-0.995340,-0.524019,0.538791
0.064112,-0.056326,-0.406730,0.558592,0.832635,0.188192,-0.764048,-0.144716,1.178927,0.503797,-0.024490,-0.853221,-0.415462,0.439445,-0.111106,0.640628,-0.124006,0.726785,-0.162464,-0.780706,-0.225561,0.322514,-1.081525,-1.136612,0.440075,0.748473,0.896499,-0.018969,0.909991,-0.294538,-0.081405,-0.823110,0.233966,0.959120,0.853322,0.786947,-0.895869,0.602512,0.058431,-0.621318,-1.062847,0.256673,0.036129,-0.654457,0.496821,0.077130,0.224848,-0.015773,-0.707956,0.257469,0.111902,-0.377068,-0.027850,0.098772,-1.154352,-0.744315,0.099216,0.668865,0.925653,0.662672,0.007366,0.462750,0.717105,-0.728270
-0.915376,0.393588,-0.313044,1.127607,0.496916,0.262236,-0.820327,0.363242,0.620929,0.157429,0.121897,-0.893694,-0.460053,0.128067,0.099986,0.454580,-0.172836,-0.255949,-0.212896,-1.230509,-0.185629,0.012043,-0.114334,-1.110849,0.516726,0.354142,0.198036,0.096318,1.022413,-0.041309,0.012709,-1.244739,0.143479,0.869489,0.691261,1.355839,-1.199441,1.157894,0.407937,-0.845759,-0.001825,0.160712,0.289098,-0.782019,0.674477,-0.031700,0.169645,-0.289146,-0.697035,0.202798,0.081761,-0.073304,0.822942,0.139202,-0.922040,-1.334365,0.319477,1.075487,0.213192,0.158116,-0.301907,-0.203612,1.671631,-0.449039
-0.795602,0.589543,0.118505,0.628535,0.832120,0.007105,-0.780637,-0.040160,1.135767,0.825715,-0.598260,-0.752636,-0.867282,-0.116247,0.526355,0.589389,0.016898,0.698713,-0.726119,-0.401811,0.049476,-0.320664,-0.336682,-1.046992,0.147777,0.001049,-0.008275,-0.176557,1.031360,0.454125,0.487770,-0.604322,0.027382,0.817207,1.083939,1.222702,-1.290625,0.743899,0.130712,-0.665521,-0.226530,-0.045628,0.144101,-0.593704,1.016065,0.336323,-0.093547,0.307303,-0.155783,-0.139677,-0.359792,0.441713,0.712568,-0.196484,-1.421890,-1.028816,0.047974,0.848022,0.967452,-0.036380,-0.279546,0.178276,1.166777,-0.213493
-0.141113,-0.354747,-0.080948,-0.210492,0.797612,0.747153,-0.020801,-0.653084,1.243295,0.591228,-0.082043,-0.816456,-1.044934,-0.250543,-0.307059,0.181688,0.031984,0.693370,0.114344,-0.211024,-0.206371,0.247310,-0.662828,-0.909843,-0.421298,0.099911,-0.333042,-0.089600,0.709256,0.206800,-0.094844,-0.274724,-0.008685,0.520861,1.499433,0.560914,-1.068077,0.182415,0.201703,-1.080590,-0.855273,-0.168572,0.413903,-0.175194,-0.369195,0.265208,0.101444,-0.131148,-0.160597,0.095530,0.156727,0.289222,-0.537597,0.148071,-1.078362,-0.423148,-0.064526,1.542002,1.173460,0.198839,-0.025144,1.228619,-0.189546,0.018877
-0.502315,1.032241,0.302237,-0.118703,0.999975,0.312752,-0.304150,-0.498197,1.856747,0.613242,-0.678124,-0.393457,-0.244373,-0.543253,0.552973,-0.476565,0.832528,0.405938,-0.280112,-0.577161,0.454879,-0.590533,-0.479958,-1.094254,0.428056,-0.416887,-0.603632,-1.004433,0.923701,0.728570,0.598017,-0.647463,-0.719815,0.898918,1.557792,1.338134,-1.560915,0.786556,-0.433895,-0.856859,-0.828099,-0.535837,-0.487431,-0.579850,0.426083,1.068123,-0.497030,0.604615,0.435811,-0.538642,-0.639539,0.588341,-0.281973,-0.573040,-1.221526,-1.072749,-0.736926,0.942068,1.331592,-0.565432,0.542675,0.565806,0.594135,-0.673872
-0.094744,0.600050,0.100601,0.502404,0.957650,0.660591,-0.488070,-0.005438,1.537131,0.616425,-0.425151,-0.691604,-0.532856,-0.378844,0.161579,0.269122,0.393603,0.429892,-0.132733,-0.822849,0.199806,-0.224805,-0.755246,-1.129897,0.427348,-0.426293,0.021108,-0.316182,0.789455,0.308276,0.160251,-0.542533,-0.053384,0.535332,1.534605,0.919543,-1.195102,0.837159,-0.206414,-0.664823,-0.596012,-0.216115,-0.281233,-0.827755,0.138672,0.491519,-0.187627,-0.086074,0.009588,-0.358596,-0.330044,0.276703,-0.269992,-0.342106,-1.009565,-0.743676,-0.379772,1.114930,1.104451,-0.067047,0.214516,0.626087,0.357528,-0.596759
-0.211304,-0.310087,-0.509196,0.535833,0.685798,0.500787,-0.543447,0.209506,0.789689,0.822027,0.367539,-0.494941,-1.184361,0.288856,0.035818,0.890637,-0.412013,0.845927,-0.330499,-0.412989,-0.336421,0.333392,-0.723570,-1.006626,0.339172,0.673898,0.505092,0.320804,0.846387,-0.218622,-0.264927,-0.589005,0.383967,0.745201,0.957468,0.628359,-0.662182,0.415479,0.348160,-0.842261,-0.545468,0.625823,0.112641,-0.482526,0.520819,-0.330882,0.341947,-0.254056,-0.446699,0.373052,0.280573,0.070407,0.260187,0.399242,-0.593865,-0.635064,0.469778,0.716483,0.832592,0.771500,-0.606313,0.100712,0.425859,-0.168457
-0.577136,0.129156,-0.156619,0.889949,0.730330,0.368002,-0.601152,-0.324280,1.063056,0.882779,-0.327271,-0.523932,-0.583786,-0.494543,0.127732,0.013257,0.128830,0.853737,-0.393850,-0.248123,0.104527,-0.226660,-0.158892,-1.105062,0.048827,-0.264717,-0.055619,-0.270090,0.521775,0.279892,0.221656,-0.804778,-0.028593,0.827626,1.362799,0.738689,-1.143360,0.747360,0.037582,-0.719813,-0.749410,0.221104,-0.340136,-0.526143,0.122543,0.376010,-0.240955,-0.305674,-0.009499,-0.202218,-0.045184,0.449150,0.265541,0.046356,-0.633020,-0.797356,-0.080290,1.507576,1.085131,0.332882,-0.161870,0.134821,0.360331,-0.499269
-0.370691,0.784477,0.401837,-0.461040,0.847734,0.209535,-0.019484,-0.757866,1.568534,0.729722,-0.748567,-0.463335,-0.862587,-0.765639,0.327929,-0.236371,0.893843,0.327706,-0.627045,-0.423946,0.481511,-0.803229,-0.328276,-0.951066,0.117459,-0.888675,-0.844742,-0.934047,0.920906,0.791032,0.812027,-0.596700,-0.815829,1.006724,1.686379,0.979761,-1.506630,0.674207,-0.510048,-1.090970,-0.575004,-0.469262,-0.540793,-0.157745,0.058097,1.119073,-0.595252,0.709557,0.799173,-0.541509,-0.696598,0.714770,-0.239916,-0.537431,-1.172281,-0.853667,-0.731115,1.181197,1.582386,-0.485895,0.426411,0.537279,0.417028,-0.213381
-0.297132,0.848247,0.187917,-0.093771,0.990081,0.349575,-0.379836,-0.465305,1.684474,0.690570,-0.700102,-0.363023,-0.436112,-0.665548,0.528454,-0.240433,0.803937,0.415395,-0.501814,-0.712193,0.467083,-0.555185,-0.374480,-1.169920,0.319417,-0.508906,-0.550682,-0.893707,0.729577,0.689086,0.777522,-0.722275,-0.550004,0.899166,1.461008,1.171481,-1.547139,0.816723,-0.563869,-0.816438,-0.700812,-0.534991,-0.413114,-0.440249,0.224040,0.956991,-0.524712,0.520574,0.452119,-0.474071,-0.540589,0.643101,-0.213770,-0.569352,-1.170053,-0.963835,-0.775892,1.078177,1.322323,-0.311733,0.538828,0.521527,0.384212,-0.582275
-0.023325,0.565153,0.056176,0.036810,1.122460,0.276356,-0.513487,-0.185882,1.759283,0.572988,-0.800264,-0.378851,-0.385735,-0.480834,0.124368,-0.149653,0.849760,0.762587,-0.543200,-0.757130,0.437131,-0.433575,-0.584989,-1.285112,0.489400,-0.712053,-0.205343,-0.903176,0.489076,0.347267,0.642555,-0.677316,-0.196128,1.180223,1.414222,1.063351,-1.397761,0.575581,-0.737776,-0.630943,-0.633448,-0.570474,-0.470902,-0.369555,0.188039,0.923692,-0.418563,0.401169,-0.100104,-0.452683,-0.345515,0.263023,-0.335453,-0.454247,-1.251130,-0.887016,-0.813353,1.078199,1.186498,-0.050041,0.633350,0.458079,0.319372,-0.856490
0.259414,-0.657517,-0.125710,-0.187979,-0.253474,-0.151830,0.221964,0.371620,-0.424342,-0.159818,0.664877,0.250638,0.026266,1.144312,-0.408656,0.038022,-0.872314,-0.236072,-0.071441,-0.039580,-1.075413,0.939246,0.204387,0.056481,-0.340507,0.601253,1.047202,1.116797,-0.044984,-0.961957,-0.682012,0.014950,1.207700,-0.299554,-0.339668,-0.274488,0.308460,-0.131742,0.117265,0.161657,0.210101,0.384627,0.548274,0.503202,-0.362915,-1.386269,1.169369,-0.244261,-0.253655,0.852710,0.944165,-0.421775,0.049273,1.119341,0.362332,0.129296,1.400859,-0.232685,-0.219455,0.583966,-0.748593,-0.451215,-0.189381,0.474027
0.038711,0.038730,-0.128125,-0.093273,0.895741,0.497681,-0.037965,-0.526775,1.276373,0.398401,0.020663,-1.017625,-0.586532,-0.292696,0.288580,0.345753,0.001110,0.869327,0.386541,-0.336267,0.005377,0.050541,-1.412534,-0.994579,0.006019,-0.055897,-0.097077,0.024000,0.564618,0.026377,-0.213449,-0.338386,-0.060825,0.876875,1.612079,0.826275,-1.002943,0.330729,0.077175,-0.910024,-0.864510,-0.047876,0.073618,-0.870721,0.188421,0.393215,-0.023222,-0.157237,-0.430793,0.144349,0.041496,0.021239,-0.990615,-0.038881,-1.029794,-0.591894,-0.094425,1.444910,1.118751,0.531422,0.207085,0.954375,0.542884,-0.609180
-0.818313,0.267779,-0.786933,0.928393,0.370933,-0.206239,-0.695339,0.643539,0.322554,-0.170342,0.526888,-0.588260,0.001692,0.465658,-0.425827,0.388685,-0.399592,-0.568517,0.212993,-1.737915,-0.511797,-0.016976,0.120059,-0.744471,0.732198,0.650115,0.237239,0.434151,0.701452,-0.676777,0.095955,-1.196584,0.178933,1.219837,0.276789,0.954786,-1.125864,1.096308,0.393629,-0.842969,0.466212,0.461609,0.200291,-0.828102,0.920249,0.015807,0.410808,-0.906619,-1.185208,0.625623,0.415516,-0.622218,1.242925,0.334656,-0.710706,-0.891726,0.745455,0.865754,-0.259011,0.087821,-0.157216,-0.506096,1.567069,-0.243192
0.081694,-0.745554,0.031027,-0.226595,-0.356438,-0.310317,0.248430,0.300417,-0.437248,-0.087311,0.622488,0.174362,-0.231704,1.056745,-0.467582,0.136680,-0.993116,-0.427714,-0.050792,0.241014,-1.122046,0.904910,0.103979,0.116808,-0.347018,0.490949,0.887352,1.232283,-0.164860,-0.984252,-0.895187,0.054669,1.211464,-0.304193,-0.310559,-0.294511,0.154547,-0.331284,0.261284,0.190019,0.508855,0.156488,0.458058,0.308104,-0.076356,-1.424219,1.197199,-0.380779,-0.531754,0.827315,1.021953,-0.363905,0.086429,1.143680,0.359425,0.128172,1.654244,-0.166451,-0.176047,0.422483,-0.690969,-0.239441,-0.199255,0.554449
0.027734,-0.254819,-0.458825,-0.007754,0.903166,0.157632,-0.629701,0.167144,0.971363,0.533060,0.143277,-1.049655,-0.501522,0.204026,0.166457,0.638457,-0.102897,-0.040231,-0.261234,-0.811560,-0.031522,0.120863,-1.158560,-1.156147,0.307248,0.657746,0.529302,0.087565,0.656979,-0.153130,-0.343982,-0.727869,0.046280,1.058040,1.160417,0.961164,-0.705540,0.480293,0.070583,-0.638384,-0.349221,0.376319,-0.617852,-0.691526,0.426967,0.243623,0.153111,-0.069209,-0.424197,0.275646,0.211949,-0.433989,0.022987,0.296254,-1.164911,-0.998271,-0.009762,0.760218,0.830700,0.773166,0.048594,0.227301,0.990974,-1.009355
-0.197563,-0.110744,-0.189193,0.261335,1.064895,0.140551,-0.670286,0.334693,1.156102,0.690894,-0.005945,-0.484350,-0.805761,0.198615,0.029774,0.702399,-0.174338,1.230916,-0.549651,-0.970831,-0.018080,-0.063130,-1.036561,-1.283855,0.355003,0.048820,0.302309,0.133091,0.558149,-0.148314,-0.180392,-0.551747,0.346574,1.057545,1.229863,0.817022,-0.742655,0.551712,0.079504,-0.519017,-0.474368,0.137761,-0.018546,-0.609141,0.672668,0.093352,0.038714,-0.141153,-0.595610,-0.066320,-0.012786,-0.046568,0.330199,0.016493,-1.231315,-0.678731,0.117536,0.996351,0.559279,0.522377,-0.226164,0.073064,0.785620,-0.656396
-0.236732,-0.049191,-0.321622,0.258758,1.002926,0.385996,-0.700218,0.551075,1.126282,0.585511,0.199235,-0.715736,-0.465419,0.218037,0.197126,0.572437,-0.251177,0.062357,-0.154755,-1.095941,-0.125242,0.303710,-1.039837,-1.158426,0.523586,0.603751,0.278700,0.258975,0.591960,-0.111041,-0.368869,-0.547556,0.261707,0.592163,1.012816,1.101998,-0.902151,0.676475,0.401927,-0.681697,-0.172631,0.334953,-0.060260,-0.906704,0.632159,-0.107701,0.228080,-0.172923,-0.659063,0.230922,0.214102,-0.268335,0.119228,0.143010,-1.202462,-0.982880,0.227484,0.757074,0.725958,0.503702,-0.150315,0.496600,0.743199,-0.660680
0.058674,-0.511644,-0.531011,0.013233,0.059811,0.143745,0.246004,0.540763,-0.499134,-0.007032,1.159552,-0.150844,0.093910,0.855506,0.057697,-0.134682,-0.938296,-0.041293,0.173785,0.256805,-1.191705,0.896336,0.039829,0.056634,-0.124624,0.530030,0.552957,1.175743,0.255685,-0.848153,-1.213620,0.023125,0.927351,-0.221044,0.010784,-0.018688,0.240784,-0.061565,0.702735,0.123077,-0.082860,0.643019,0.567062,0.090855,-0.346820,-1.219800,1.248678,-0.440322,-0.558041,1.142384,0.851032,-0.663310,-0.190588,1.290337,0.222699,-0.180621,1.195866,-0.263339,0.018853,0.479209,-0.685653,-0.552584,0.138438,0.247161
-0.651877,0.214013,0.089107,0.144005,0.960906,0.359464,-0.281723,0.094062,1.002339,0.812553,-0.425137,-0.625674,-0.714928,-0.594691,0.214072,0.104912,0.449204,0.501646,-0.744359,-0.711313,0.299095,-0.364955,-0.315205,-1.149873,0.286868,-0.572037,-0.548199,-0.608522,0.718423,0.432235,0.361373,-0.842127,-0.491811,0.947510,1.458195,0.799352,-1.362544,0.834758,-0.244955,-0.489068,-0.603073,-0.379540,-0.570284,-0.197844,-0.275062,0.494041,-0.356550,0.441882,0.309472,-0.453942,-0.301169,0.521426,0.393921,-0.395921,-1.454893,-1.012961,-0.352168,1.068531,1.317975,-0.123909,0.126500,-0.057715,0.634706,-0.345223
-0.277608,-0.229500,-1.198084,0.724990,0.371027,0.308737,-0.511469,1.287756,0.286795,0.698522,0.680104,-0.108393,-0.379780,0.720539,-0.280246,0.661318,-0.551555,0.624326,-0.522928,-0.452002,-0.930466,0.229226,0.230248,-0.508781,0.544358,0.754773,0.675836,0.483279,0.693363,-0.986613,-0.427176,-0.557960,0.774121,0.808658,0.353056,0.455612,-0.362663,0.562707,0.491420,-0.366260,-0.376772,0.956510,0.391814,-0.145413,0.342854,-0.638940,0.683780,-0.842699,-1.035235,0.759623,0.379460,-0.014847,1.519545,1.030530,-0.518160,-0.667922,0.843013,0.256098,0.307109,0.421470,-1.061525,-0.627800,0.206025,-0.265995
0.093942,-0.682519,-0.173833,-0.133817,0.010901,-0.163991,0.198116,0.459532,-0.327855,0.023934,0.619155,0.243724,0.044876,1.156549,-0.679330,0.034720,-0.984189,0.070762,-0.050082,0.097476,-1.082806,1.023262,0.110407,0.006518,-0.261437,0.645663,0.816929,0.868801,-0.249741,-0.851834,-0.870390,-0.000889,1.108146,-0.105770,-0.276501,-0.206708,0.263647,-0.127783,0.118892,0.097545,-0.136126,0.280906,0.470011,0.444782,-0.361116,-1.316581,1.157891,-0.165978,-0.466582,0.766495,1.091426,-0.454141,0.119586,1.162595,0.129524,0.043546,1.352691,-0.102986,-0.150118,0.478301,-0.727644,-0.489793,-0.212218,0.468165
-0.887501,0.395506,-0.222112,1.155950,0.514090,0.133133,-0.944487,0.463402,0.837831,0.134873,-0.148686,-1.019021,-0.768659,0.089478,-0.064681,0.479094,0.070519,-0.201775,-0.425254,-1.154969,0.006855,-0.169094,-0.078772,-1.238561,0.577818,0.108640,0.299856,0.006330,1.245733,0.011711,0.028173,-1.302247,0.114704,1.067475,0.822755,1.287325,-1.311734,0.898243,0.288455,-0.781941,0.286343,0.128676,0.178015,-0.663158,0.977004,0.027955,0.034069,-0.303573,-0.818965,0.067494,0.039277,-0.112942,0.947720,0.047154,-0.904990,-1.380454,0.374876,1.057235,0.415380,0.283471,-0.325671,-0.165085,1.628660,-0.481758
-0.401405,0.320204,-0.052830,-0.007014,1.032463,0.550620,-0.458710,-0.695164,1.235529,0.947975,-0.383988,-0.618372,-0.705535,-0.317597,0.434499,0.230215,0.140842,0.114247,-0.438398,-0.323534,0.225865,-0.180436,-0.576034,-0.843135,0.153168,0.339615,-0.488124,-0.359439,0.496598,0.448912,0.262192,-0.376114,-0.250481,0.707980,1.223503,0.978760,-1.229704,0.979063,-0.231631,-0.977255,-0.637961,0.055635,0.092110,-0.589068,-0.007179,0.375750,-0.171007,0.165189,-0.004121,-0.255324,-0.046134,0.562781,0.064240,-0.084491,-1.380439,-0.833551,-0.286612,1.155445,1.239526,0.021773,0.235153,0.684554,0.224694,-0.374085
0.357048,-0.317011,-0.575118,-0.296957,-0.099174,-0.241783,0.186417,0.602936,-0.223851,-0.149077,1.082729,0.211352,0.512079,0.979613,-0.221527,-0.100516,-0.917526,-0.439959,0.480922,-0.025408,-1.383687,0.983749,-0.028533,0.057079,0.011517,0.844740,0.806332,1.267816,-0.209121,-1.120476,-0.970785,-0.005649,1.041720,-0.194420,-0.235122,-0.212205,0.223978,-0.164885,0.506800,0.236329,0.197009,0.321749,0.629522,-0.015512,0.114279,-1.089365,1.306315,-0.620322,-0.718874,1.282274,0.885066,-0.804745,-0.039045,1.142077,0.334511,0.083496,1.246049,-0.317441,-0.330429,0.055177,-0.396662,-0.402210,-0.112228,0.026521
-0.460929,0.776120,0.179299,0.355952,1.057476,0.333981,-0.483774,-0.251935,1.468694,0.704552,-0.536296,-0.856190,-0.482513,-0.549127,0.523324,-0.182808,0.471827,0.248161,-0.080973,-0.401842,0.382878,-0.413658,-0.561618,-1.082865,0.279616,-0.299385,-0.268796,-0.552206,0.803086,0.699587,0.223548,-0.690520,-0.435856,0.747910,1.615306,1.206226,-1.345697,0.757610,-0.227913,-0.703264,-0.548296,-0.329585,-0.523930,-0.874010,0.532738,0.762400,-0.337057,0.164516,0.165224,-0.387688,-0.366433,0.371557,-0.179143,-0.361170,-0.953031,-0.986494,-0.386408,1.005068,1.206901,-0.303223,0.324575,0.417718,0.716772,-0.718544
0.124667,-0.574701,-0.120958,-0.206357,-0.131510,-0.096843,0.243478,0.480564,-0.293980,-0.053862,0.650044,0.283142,0.071053,1.146528,-0.336539,0.026860,-0.919967,-0.068095,0.122729,0.314429,-1.125359,1.072704,0.012021,0.066371,-0.224215,0.720140,0.942935,0.982137,-0.235258,-0.970768,-0.958031,0.158003,1.224864,-0.281816,-0.311520,-0.150410,0.302778,-0.281615,0.204749,0.143529,0.118360,0.284048,0.280865,0.247110,-0.175338,-1.319528,1.230516,-0.194558,-0.596789,0.918450,1.080590,-0.444067,-0.137263,1.204780,0.272707,0.039086,1.357780,-0.284368,-0.175510,0.442260,-0.591242,-0.178341,-0.381170,0.448125
0.398813,-1.156744,-1.447878,-0.029470,0.323919,0.032255,-0.153277,1.355185,-0.048821,0.784686,1.177093,-0.337408,-0.786966,0.666539,0.051442,1.000975,-0.882881,0.156501,-0.853177,-0.114055,-1.358083,0.572949,0.324604,-0.516660,0.721799,0.901437,0.983585,0.824524,0.283715,-1.119633,-0.731786,-0.412524,1.045524,0.558372,0.285665,0.119083,0.033860,0.382007,0.696466,0.099241,-0.175671,0.159654,0.073420,0.111776,0.038314,-1.161568,1.003247,-0.534700,-0.912042,1.059211,0.362023,0.082808,1.514918,1.211855,-0.131314,-0.401197,0.654678,-0.182915,0.258067,0.030053,-0.821825,-0.563015,0.565480,-0.418752
-0.502724,0.832897,0.289468,0.055141,0.921216,0.637289,-0.331197,-0.192522,1.625913,0.479623,-0.544698,-0.425296,-0.531656,-0.482176,0.473034,-0.349438,0.868093,0.459873,-0.271745,-0.810414,0.421716,-0.590232,-0.529611,-1.140643,0.294187,-0.525308,-0.601258,-0.818195,1.054444,0.533311,0.469524,-0.668415,-0.564468,0.851681,1.528008,1.370800,-1.504586,0.628929,-0.468371,-0.915632,-0.546882,-0.381836,-0.444084,-0.517099,0.164129,1.054208,-0.444447,0.365322,0.335865,-0.456332,-0.576292,0.497329,-0.369505,-0.486983,-1.245612,-1.028240,-0.644990,0.880560,1.085332,-0.297930,0.507643,0.468710,0.446322,-0.498434
-0.321391,0.969691,0.198630,-0.085504,1.017696,0.162069,-0.252308,-0.624785,1.795450,0.595119,-0.651625,-0.420425,0.043085,-0.664142,0.710067,-0.679847,0.788433,0.359742,-0.301054,-0.739866,0.468260,-0.617460,-0.439732,-1.004288,0.347163,-0.468846,-0.810773,-0.999926,0.776242,0.670445,0.731667,-0.684736,-0.837803,0.929073,1.463945,1.399262,-1.707098,0.951169,-0.344647,-0.814180,-0.973264,-0.405449,-0.599457,-0.714996,0.239571,1.209545,-0.573488,0.540340,0.553132,-0.512294,-0.641239,0.637783,-0.313574,-0.572424,-1.409239,-1.078968,-0.808725,0.906167,1.447917,-0.601134,0.657240,0.637275,0.581377,-0.688401
-0.496686,0.952961,0.249834,-0.253042,0.963837,0.064975,-0.194149,-0.857143,1.802378,0.852772,-0.771586,-0.360598,-0.204954,-0.686175,0.795856,-0.444332,0.677690,0.468115,-0.409522,-0.405099,0.478906,-0.704716,-0.486218,-0.907764,0.405745,-0.435071,-0.777371,-0.969121,0.941902,0.670363,0.878092,-0.581436,-0.924327,0.977782,1.517169,1.168657,-1.724977,0.813099,-0.511078,-0.930975,-0.885841,-0.379361,-0.642730,-0.599336,0.422884,1.129552,-0.563412,0.738853,0.528550,-0.533986,-0.767688,0.722006,-0.238368,-0.685675,-1.446477,-0.954989,-0.757588,0.897355,1.636569,-0.472916,0.651268,0.548065,0.667680,-0.604612
-0.160373,-0.527744,-0.516827,0.010971,-0.010123,0.365479,0.083997,1.065921,-0.091748,0.217653,0.963003,0.205918,-0.057060,0.890412,-0.244725,0.222015,-0.885134,0.114109,0.160341,0.037065,-1.317300,1.112569,-0.234710,-0.326297,0.227485,0.946993,0.592621,0.883620,0.148956,-1.029002,-0.905200,-0.136570,0.951770,-0.120619,-0.024929,0.120281,-0.034187,-0.110378,0.605645,0.059297,-0.299347,0.473537,0.579822,0.122843,-0.118768,-1.236281,1.207494,-0.223320,-0.604659,1.121811,0.678273,-0.375185,0.139892,0.984067,-0.236359,-0.281886,1.107968,-0.126157,-0.044767,0.229100,-0.750952,-0.354272,0.149521,-0.108666
0.284228,-0.676698,-0.246775,-0.230799,-0.076616,-0.143828,0.179492,0.657382,-0.384489,-0.131376,0.853434,0.225838,-0.015499,1.155343,-0.377515,-0.040384,-0.863529,-0.147768,0.001242,-0.053572,-1.133156,0.955012,0.087565,-0.023750,-0.236868,0.628397,0.814978,1.113152,-0.191033,-0.997364,-1.014457,0.017671,1.186121,-0.209706,-0.303877,-0.131334,0.272814,-0.275486,0.255501,0.235931,0.243518,0.311681,0.543241,0.318700,-0.184855,-1.292364,1.207731,-0.410715,-0.572108,0.949876,0.984532,-0.560506,0.015719,1.185671,0.286803,0.041655,1.400965,-0.388001,-0.308632,0.396896,-0.623038,-0.409967,-0.223254,0.373789
